Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
Parameter,Valid QC,RecInac0,RecInac35,RecInac40,RecInac45,RecInac50,RecInac75,RecInac100,RecInac200,Compound Name,Seal Resistance,Capacitance
F17,T,-8.197091E-11,-9.434387E-11,-9.898374E-11,-9.743711E-11,-9.434387E-11,-9.125063E-11,-9.279726E-11,-8.970402E-11,NMDG60/2,1.922051E+8,3.720815E-12
G17,T,-1.835839E-9,-1.668804E-9,-1.673444E-9,-1.713656E-9,-1.730669E-9,-1.770881E-9,-1.781707E-9,-1.803360E-9,NMDG60/2,4.932991E+8,1.444867E-11
H17,T,-1.020770E-10,-1.020770E-10,-9.434387E-11,-9.434387E-11,-1.020770E-10,-1.051702E-10,-1.005304E-10,-1.020770E-10,NMDG60/2,7.076581E+8,1.182772E-11
I17,T,-4.237741E-10,-3.541762E-10,-3.572694E-10,-3.727356E-10,-3.897485E-10,-3.804687E-10,-4.237741E-10,-4.129478E-10,NMDG60/2,6.840107E+8,1.267277E-11
J17,T,-1.936369E-9,-1.893064E-9,-1.917810E-9,-1.914717E-9,-1.917810E-9,-1.948742E-9,-1.947196E-9,-1.962662E-9,NMDG60/2,1.962361E+9,9.848461E-12
K17,T,-3.315955E-9,-2.944766E-9,-2.966419E-9,-3.008178E-9,-3.070042E-9,-3.178306E-9,-3.201505E-9,-3.255637E-9,NMDG60/2,4.168929E+8,1.053575E-11
L17,T,-9.434387E-11,-1.376493E-10,-1.376493E-10,-1.376493E-10,-1.361026E-10,-1.268229E-10,-1.175432E-10,-1.113567E-10,NMDG60/2,4.174423E+8,1.635646E-11
M17,T,-3.232438E-9,-2.672561E-9,-2.774638E-9,-2.834956E-9,-2.898368E-9,-3.017457E-9,-3.113348E-9,-3.169026E-9,NMDG60/2,3.166931E+8,1.858223E-11
N17,T,3.093242E-12,1.546621E-12,-3.093242E-12,-6.186484E-12,-1.546621E-12,-4.639863E-12,0.000000E+0,-1.546621E-12,NMDG60/2,1.497031E+9,8.880276E-12
O17,T,-2.918474E-9,-2.459127E-9,-2.497793E-9,-2.548831E-9,-2.641628E-9,-2.748345E-9,-2.757625E-9,-2.822583E-9,NMDG60/2,6.304848E+9,6.341838E-12
P17,T,-2.938580E-11,-2.938580E-11,-3.093242E-11,-2.319931E-11,-3.093242E-11,-2.010607E-11,-2.010607E-11,-2.629255E-11,NMDG60/2,3.501368E+9,NaN
A18,T,-2.740612E-9,-2.437474E-9,-2.465314E-9,-2.511712E-9,-2.556564E-9,-2.629255E-9,-2.657095E-9,-2.695760E-9,NMDG60/2,3.387208E+8,1.706293E-11
B18,T,-1.879144E-9,-1.702830E-9,-1.724482E-9,-1.733762E-9,-1.738402E-9,-1.794080E-9,-1.801813E-9,-1.826559E-9,NMDG60/2,3.859110E+8,7.069409E-12
C18,T,-2.584404E-9,-2.321478E-9,-2.353957E-9,-2.423555E-9,-2.434381E-9,-2.513259E-9,-2.539551E-9,-2.579764E-9,NMDG60/2,7.870905E+8,4.931734E-12
D18,T,-2.319931E-10,-2.335397E-10,-2.381796E-10,-2.335397E-10,-2.397262E-10,-2.381796E-10,-2.366330E-10,-2.211668E-10,NMDG60/2,1.202531E+8,NaN
E18,T,-2.551924E-9,-2.278173E-9,-2.287452E-9,-2.344677E-9,-2.380250E-9,-2.457581E-9,-2.486966E-9,-2.505526E-9,NMDG60/2,6.237612E+8,1.474992E-11
F18,T,-9.743711E-11,-1.113567E-10,-9.898374E-11,-9.743711E-11,-9.434387E-11,-9.279726E-11,-9.279726E-11,-8.506415E-11,NMDG60/2,1.657037E+8,4.241237E-12
G18,T,-1.390412E-9,-1.306895E-9,-1.316174E-9,-1.348653E-9,-1.337827E-9,-1.350200E-9,-1.371853E-9,-1.407425E-9,NMDG60/2,5.884262E+8,1.008982E-11
H18,T,1.701283E-11,-3.093242E-11,-4.021214E-11,-4.330539E-11,-3.093242E-11,-2.629255E-11,-3.402566E-11,-1.701283E-11,NMDG60/2,1.321910E+8,3.821020E-11
I18,T,-4.129478E-10,-2.026073E-10,-2.118871E-10,-2.134337E-10,-2.397262E-10,-3.046843E-10,-3.387100E-10,-4.114012E-10,NMDG60/2,1.136348E+9,1.963820E-12
J18,T,-2.315292E-9,-2.205481E-9,-2.251880E-9,-2.261160E-9,-2.261160E-9,-2.299825E-9,-2.306012E-9,-2.330758E-9,NMDG60/2,4.959229E+8,8.867972E-12
K18,T,-1.314628E-10,-1.577553E-10,-1.593019E-10,-1.577553E-10,-1.701283E-10,-1.546621E-10,-1.515689E-10,-1.438357E-10,NMDG60/2,9.844767E+7,NaN
L18,T,-2.460674E-9,-2.086392E-9,-2.149803E-9,-2.191562E-9,-2.242600E-9,-2.352410E-9,-2.403449E-9,-2.435928E-9,NMDG60/2,2.222874E+9,9.700467E-12
M18,T,-2.722053E-10,-1.623952E-10,-1.593019E-10,-1.500222E-10,-1.623952E-10,-1.701283E-10,-1.964209E-10,-1.778614E-10,NMDG60/2,1.386170E+9,1.891788E-12
N18,T,-2.660188E-9,-2.318385E-9,-2.336944E-9,-2.363237E-9,-2.446754E-9,-2.508619E-9,-2.561204E-9,-2.632349E-9,NMDG60/2,6.231065E+8,1.013668E-11
O18,T,-2.134337E-10,-2.660188E-10,-2.551925E-10,-2.613789E-10,-2.598323E-10,-2.691120E-10,-2.459127E-10,-2.397262E-10,NMDG60/2,6.107656E+7,1.543313E-12
P18,T,1.237297E-10,1.345560E-10,1.376493E-10,1.407425E-10,1.593019E-10,1.948742E-10,2.273533E-10,2.830316E-10,NMDG60/2,1.612445E+7,NaN
A19,T,-6.928862E-10,-6.372078E-10,-6.387544E-10,-6.635004E-10,-6.789665E-10,-6.836064E-10,-6.836064E-10,-7.021659E-10,NMDG60/2,6.797920E+8,2.196490E-11
B19,T,-1.189352E-9,-9.836509E-10,-1.016130E-9,-1.030049E-9,-1.059435E-9,-1.112020E-9,-1.130580E-9,-1.166152E-9,NMDG60/2,2.667072E+8,6.722113E-12
C19,T,-4.543972E-9,-4.250114E-9,-4.294966E-9,-4.298060E-9,-4.363018E-9,-4.434162E-9,-4.471281E-9,-4.488294E-9,NMDG60/2,4.555143E+8,1.122779E-11
D19,T,-1.328547E-9,-1.209458E-9,-1.248123E-9,-1.251216E-9,-1.260496E-9,-1.314628E-9,-1.336280E-9,-1.325454E-9,NMDG60/2,1.882588E+9,7.169986E-12
E19,T,-1.132127E-9,-8.893070E-10,-9.125063E-10,-9.403455E-10,-9.867441E-10,-1.064075E-9,-1.068715E-9,-1.108927E-9,NMDG60/2,6.496723E+8,6.045311E-12
F19,T,-9.604516E-10,-7.562976E-10,-7.764037E-10,-8.181625E-10,-8.351753E-10,-9.032266E-10,-9.279725E-10,-9.480786E-10,NMDG60/2,3.463553E+8,8.088249E-12
G19,T,-6.959794E-11,-8.197091E-11,-8.351753E-11,-7.733104E-11,-8.351753E-11,-8.042429E-11,-8.042429E-11,-7.887767E-11,NMDG60/2,1.282903E+8,NaN
H19,T,-5.040437E-9,-4.839377E-9,-4.820818E-9,-4.868763E-9,-4.899695E-9,-4.927534E-9,-4.953827E-9,-4.977026E-9,NMDG60/2,4.484242E+8,1.593379E-11
I19,T,-3.929964E-9,-3.574241E-9,-3.626826E-9,-3.663945E-9,-3.708797E-9,-3.796954E-9,-3.855726E-9,-3.875832E-9,NMDG60/2,5.842828E+8,1.370890E-11
J19,T,-1.541981E-9,-1.139860E-9,-1.150686E-9,-1.223377E-9,-1.248123E-9,-1.359480E-9,-1.419798E-9,-1.481663E-9,NMDG60/2,1.525400E+9,5.364921E-12
K19,T,-4.276407E-9,-3.889752E-9,-3.916044E-9,-3.993375E-9,-4.027401E-9,-4.101639E-9,-4.124838E-9,-4.183609E-9,NMDG60/2,2.216573E+9,1.254723E-11
L19,T,-1.778614E-10,-1.654884E-10,-1.670351E-10,-1.763148E-10,-1.794080E-10,-1.778614E-10,-1.701283E-10,-1.886877E-10,NMDG60/2,3.075229E+8,2.346709E-12
M19,T,-1.067168E-9,-7.562976E-10,-8.042429E-10,-8.645611E-10,-8.738408E-10,-9.743711E-10,-1.054795E-9,-1.090368E-9,NMDG60/2,5.255971E+8,9.102717E-12
N19,T,-8.784807E-10,-5.660633E-10,-6.000889E-10,-6.310213E-10,-6.232882E-10,-7.330983E-10,-7.609375E-10,-8.336287E-10,NMDG60/2,3.135663E+8,7.257136E-12
O19,T,-7.578443E-11,-5.103849E-11,-4.794525E-11,-4.639863E-11,-4.794525E-11,-4.639863E-11,-5.722497E-11,-8.042429E-11,NMDG60/2,1.044929E+9,2.634418E-12
P19,T,-2.010607E-11,-6.031822E-11,-6.186483E-11,-5.103849E-11,-5.413173E-11,-3.247904E-11,-3.093242E-11,-2.474593E-11,NMDG60/2,2.152384E+8,3.116419E-12
A20,T,-1.098101E-10,-1.113567E-10,-1.268229E-10,-1.129033E-10,-1.113567E-10,-1.175432E-10,-1.098101E-10,-1.098101E-10,NMDG60/2,6.023216E+8,1.182518E-11
B20,T,9.279725E-12,-7.733104E-12,-1.391959E-11,-1.082635E-11,-1.082635E-11,-4.639863E-12,-6.186484E-12,-6.186484E-12,NMDG60/2,2.610014E+8,7.049539E-12
C20,T,-2.938580E-11,-4.330539E-11,-5.103849E-11,-4.330539E-11,-4.330539E-11,-3.711890E-11,-3.711890E-11,-3.711890E-11,NMDG60/2,2.729371E+8,6.357495E-12
D20,T,-1.362573E-9,-1.215644E-9,-1.257403E-9,-1.257403E-9,-1.266683E-9,-1.311535E-9,-1.322361E-9,-1.325454E-9,NMDG60/2,3.317496E+8,1.145926E-11
E20,T,1.732215E-10,1.608486E-10,1.376493E-10,1.422891E-10,1.376493E-10,1.268229E-10,1.314628E-10,1.361026E-10,NMDG60/2,5.507494E+6,NaN
F20,T,-2.039993E-9,-1.412065E-9,-1.467743E-9,-1.523422E-9,-1.546621E-9,-1.773974E-9,-1.849759E-9,-1.965755E-9,NMDG60/2,9.485583E+8,NaN
G20,T,-4.553252E-9,-4.274860E-9,-4.302700E-9,-4.353738E-9,-4.384670E-9,-4.427976E-9,-4.475921E-9,-4.530053E-9,NMDG60/2,5.811042E+8,1.627710E-11
H20,T,-1.504862E-9,-1.395052E-9,-1.416705E-9,-1.415158E-9,-1.441451E-9,-1.442997E-9,-1.452277E-9,-1.467743E-9,NMDG60/2,1.054531E+9,1.603136E-11
I20,T,-9.743711E-11,-1.036236E-10,-1.020770E-10,-9.898374E-11,-1.067168E-10,-1.051702E-10,-9.743711E-11,-1.082635E-10,NMDG60/2,2.879642E+8,1.056964E-12
J20,T,-2.081752E-9,-1.555901E-9,-1.603846E-9,-1.633232E-9,-1.709016E-9,-1.872958E-9,-1.958022E-9,-2.021433E-9,NMDG60/2,2.711756E+8,7.776953E-12
K20,T,-6.106059E-9,-5.754976E-9,-5.838494E-9,-5.869426E-9,-5.911185E-9,-5.991609E-9,-6.033368E-9,-6.081313E-9,NMDG60/2,3.138452E+9,9.926263E-12
L20,T,-5.567835E-11,-8.506415E-11,-8.351753E-11,-8.351753E-11,-7.578443E-11,-8.197091E-11,-7.578443E-11,-7.578443E-11,NMDG60/2,1.631190E+8,6.110841E-12
M20,T,-9.279726E-11,7.578443E-11,-1.283695E-10,-1.453824E-10,-7.269118E-11,-4.639863E-11,4.639863E-12,1.376493E-10,NMDG60/2,1.081028E+8,NaN
N20,T,-4.995586E-10,-2.675654E-10,-2.706587E-10,-2.861249E-10,-3.201505E-10,-3.526296E-10,-3.912951E-10,-4.423336E-10,NMDG60/2,2.990067E+8,3.879212E-12
O20,T,2.304465E-10,1.639418E-10,1.422891E-10,1.330094E-10,1.268229E-10,1.361026E-10,1.531155E-10,1.716749E-10,NMDG60/2,8.443990E+6,NaN
P20,T,-6.805132E-11,-1.067168E-10,-1.051702E-10,-1.051702E-10,-9.743711E-11,-8.506415E-11,-9.125063E-11,-8.815739E-11,NMDG60/2,3.087842E+8,NaN
A21,T,-3.015911E-10,-2.026073E-10,-2.165269E-10,-1.933276E-10,-2.057006E-10,-2.536458E-10,-2.644722E-10,-3.170573E-10,NMDG60/2,2.122826E+9,5.202789E-12
B21,T,-3.278836E-10,-1.577553E-10,-1.531155E-10,-1.623952E-10,-1.763148E-10,-1.995141E-10,-2.180735E-10,-2.335397E-10,NMDG60/2,4.592283E+8,1.839531E-11
C21,T,-3.557228E-11,-6.031822E-11,-5.722497E-11,-5.103849E-11,-6.031822E-11,-4.485201E-11,-3.402566E-11,-3.711890E-11,NMDG60/2,1.608345E+8,NaN
D21,T,-5.165714E-10,-3.680958E-10,-3.928417E-10,-4.315072E-10,-4.253208E-10,-4.840923E-10,-4.995586E-10,-5.165714E-10,NMDG60/2,3.368180E+8,7.346622E-12
E21,T,-1.886878E-9,-1.528061E-9,-1.602299E-9,-1.650244E-9,-1.692003E-9,-1.747682E-9,-1.815733E-9,-1.860585E-9,NMDG60/2,2.942599E+8,1.723655E-11
F21,T,-3.170573E-10,-2.242600E-10,-2.165269E-10,-2.598323E-10,-2.459127E-10,-2.876715E-10,-2.706587E-10,-2.892181E-10,NMDG60/2,1.773810E+9,2.736871E-12
G21,T,-1.361026E-10,-1.314628E-10,-1.345560E-10,-1.221831E-10,-1.237297E-10,-1.469290E-10,-1.237297E-10,-1.206364E-10,NMDG60/2,5.462953E+8,9.812311E-12
H21,T,-2.630802E-9,-2.168363E-9,-2.264253E-9,-2.271986E-9,-2.338491E-9,-2.457581E-9,-2.530272E-9,-2.561204E-9,NMDG60/2,3.307225E+8,1.671893E-11
I21,T,-2.940126E-9,-2.675654E-9,-2.701947E-9,-2.743705E-9,-2.768451E-9,-2.847329E-9,-2.842689E-9,-2.861249E-9,NMDG60/2,6.987312E+8,1.634639E-11
J21,T,-9.279725E-12,-5.258511E-11,-4.794525E-11,-4.021214E-11,-3.402566E-11,-2.165269E-11,-1.546621E-11,-4.639863E-12,NMDG60/2,3.239810E+8,NaN
K21,T,-1.537341E-9,-1.288335E-9,-1.255856E-9,-1.319268E-9,-1.317721E-9,-1.415158E-9,-1.450730E-9,-1.484756E-9,NMDG60/2,5.816778E+8,1.508864E-11
L21,T,1.129033E-10,-8.042429E-11,6.341146E-11,5.103849E-11,3.093242E-12,-3.402566E-11,-8.197091E-11,-1.175432E-10,NMDG60/2,1.888178E+9,3.319055E-12
M21,T,-2.493153E-9,-2.004421E-9,-2.103404E-9,-2.159083E-9,-2.165269E-9,-2.333851E-9,-2.391076E-9,-2.446754E-9,NMDG60/2,5.998816E+8,9.727053E-12
N21,T,-1.122847E-9,-1.048609E-9,-1.071808E-9,-1.085728E-9,-1.087274E-9,-1.105834E-9,-1.108927E-9,-1.121300E-9,NMDG60/2,1.111491E+9,1.208611E-11
O21,T,-1.520328E-9,-1.311535E-9,-1.353293E-9,-1.396599E-9,-1.396599E-9,-1.464650E-9,-1.473930E-9,-1.501769E-9,NMDG60/2,8.724543E+9,9.290008E-12
P21,T,-4.021214E-11,-4.021214E-11,-3.866552E-11,-4.485201E-11,-4.794525E-11,-3.866552E-11,-3.402566E-11,-3.866552E-11,NMDG60/2,4.543658E+9,NaN
A22,T,4.686261E-10,4.454268E-10,4.407870E-10,4.392403E-10,4.346005E-10,4.361471E-10,4.361471E-10,4.361471E-10,NMDG60/2,5.932041E+6,NaN
B22,T,-5.258511E-11,-3.557228E-11,-2.938580E-11,-2.783918E-11,-2.783918E-11,-2.938580E-11,-2.938580E-11,-3.247904E-11,NMDG60/2,3.261276E+8,3.099406E-12
C22,T,6.186484E-12,3.402566E-11,4.175876E-11,4.175876E-11,6.186483E-11,6.341146E-11,6.341146E-11,8.042429E-11,NMDG60/2,1.825539E+9,8.769044E-12
D22,F,-3.402566E-11,-8.815739E-11,-8.815739E-11,-1.113567E-10,-1.113567E-10,-1.252763E-10,-1.221831E-10,-1.129033E-10,NMDG60/2,5.974909E+8,5.051986E-12
E22,T,-2.474593E-11,-1.391959E-11,-2.783918E-11,-2.629255E-11,-2.938580E-11,-2.938580E-11,-2.783918E-11,-2.165269E-11,NMDG60/2,5.103866E+8,2.174568E-12
F22,T,-2.938580E-11,-2.938580E-11,-3.093242E-11,-3.093242E-11,-2.783918E-11,-3.402566E-11,-2.629255E-11,-3.557228E-11,NMDG60/2,3.459206E+8,NaN
G22,T,-1.546621E-11,-2.319931E-11,-2.319931E-11,-3.247904E-11,-2.783918E-11,-1.546621E-11,-1.701283E-11,-1.391959E-11,NMDG60/2,1.353682E+8,8.863709E-12
H22,T,-2.613789E-10,-2.165269E-10,-2.304465E-10,-2.474593E-10,-2.412729E-10,-2.490060E-10,-2.520992E-10,-2.567391E-10,NMDG60/2,5.650152E+8,1.876371E-11
I22,T,1.252763E-10,4.175876E-11,2.474593E-11,1.391959E-11,-4.639863E-12,-6.186484E-12,-1.237297E-11,1.701283E-11,NMDG60/2,8.113658E+7,8.023864E-11
J22,T,-1.334734E-9,-1.085728E-9,-1.082635E-9,-1.096554E-9,-1.104287E-9,-1.172339E-9,-1.198631E-9,-1.245030E-9,NMDG60/2,5.974294E+8,1.352272E-11
K22,T,-5.736417E-9,-5.233765E-9,-5.216752E-9,-5.216752E-9,-5.239952E-9,-5.267791E-9,-5.323469E-9,-5.481224E-9,NMDG60/2,4.050999E+8,2.347307E-11
L22,T,-7.903233E-10,-7.068058E-10,-6.789665E-10,-7.346450E-10,-7.222720E-10,-7.934165E-10,-7.794969E-10,-8.181625E-10,NMDG60/2,4.479162E+8,1.434781E-11
M22,T,-1.048609E-9,-8.614678E-10,-9.357056E-10,-9.372523E-10,-9.434388E-10,-1.008397E-9,-1.047062E-9,-1.019223E-9,NMDG60/2,3.698339E+8,1.935277E-11
N22,T,-1.036236E-10,-8.506415E-11,-8.042429E-11,-1.144499E-10,-2.103404E-10,-1.361026E-10,-9.589050E-11,-1.175432E-10,NMDG60/2,7.655546E+7,6.099549E-12
O22,T,-6.186483E-11,-6.186483E-11,-6.495808E-11,-6.495808E-11,-6.805132E-11,-7.423780E-11,-6.650470E-11,-7.578443E-11,NMDG60/2,5.748421E+10,NaN
P22,T,-1.546621E-12,-1.701283E-11,-1.855945E-11,-1.391959E-11,9.279725E-12,1.082635E-11,1.546621E-11,1.855945E-11,NMDG60/2,2.039187E+9,NaN
A23,T,7.733104E-12,-3.093242E-11,-3.093242E-11,-3.557228E-11,-3.557228E-11,-1.237297E-11,-6.186484E-12,-7.733104E-12,NMDG60/2,1.890897E+8,5.713954E-12
B23,T,-1.095008E-9,-1.030049E-9,-1.068715E-9,-1.036236E-9,-1.073355E-9,-1.017677E-9,-1.087274E-9,-1.085728E-9,NMDG60/2,7.152318E+8,1.022087E-11
C23,T,-3.583521E-9,-3.518563E-9,-3.523202E-9,-3.527842E-9,-3.538669E-9,-3.535575E-9,-3.554135E-9,-3.578881E-9,NMDG60/2,3.379899E+8,1.056286E-11
D23,T,-1.899251E-9,-1.541981E-9,-1.698190E-9,-1.729122E-9,-1.746135E-9,-1.826559E-9,-1.808000E-9,-1.865225E-9,NMDG60/2,3.781006E+8,6.473899E-12
E23,T,-1.345560E-10,-7.733104E-11,-7.114456E-11,-7.423780E-11,-7.733104E-11,-1.005304E-10,-1.005304E-10,-1.036236E-10,NMDG60/2,1.467423E+9,4.893162E-12
F23,T,-8.351753E-11,-1.221831E-10,-1.268229E-10,-1.159966E-10,-1.113567E-10,-1.020770E-10,-1.098101E-10,-1.036236E-10,NMDG60/2,7.698028E+7,3.094511E-11
G23,T,1.237297E-10,8.815739E-11,7.733104E-11,6.650470E-11,6.650470E-11,6.959794E-11,6.186483E-11,7.269118E-11,NMDG60/2,1.155741E+7,NaN
H23,T,-2.344677E-9,-1.832746E-9,-1.988955E-9,-2.097218E-9,-2.210121E-9,-2.411182E-9,-2.482327E-9,-2.344677E-9,NMDG60/2,9.987303E+8,1.457795E-11
I23,T,-8.042429E-11,-1.067168E-10,-1.036236E-10,-9.898374E-11,-1.036236E-10,-8.351753E-11,-8.815739E-11,-9.279726E-11,NMDG60/2,2.799260E+8,NaN
J23,T,-2.186922E-9,-1.998234E-9,-2.041540E-9,-2.039993E-9,-2.066286E-9,-2.121964E-9,-2.134337E-9,-2.173002E-9,NMDG60/2,9.689246E+8,1.102997E-11
K23,T,-3.252544E-9,-2.921567E-9,-2.964872E-9,-2.977245E-9,-3.046843E-9,-3.090149E-9,-3.108708E-9,-3.179853E-9,NMDG60/2,4.498275E+8,1.396505E-11
L23,T,-6.897929E-10,-4.655329E-10,-4.918255E-10,-4.887322E-10,-5.196646E-10,-5.846227E-10,-6.171018E-10,-6.758734E-10,NMDG60/2,2.151692E+8,9.035281E-12
M23,T,-1.784801E-9,-1.546621E-9,-1.569820E-9,-1.613126E-9,-1.637872E-9,-1.701283E-9,-1.710563E-9,-1.724482E-9,NMDG60/2,5.143752E+8,1.345368E-11
N23,T,-1.521875E-9,-1.098101E-9,-1.186258E-9,-1.240390E-9,-1.241937E-9,-1.374946E-9,-1.402785E-9,-1.497129E-9,NMDG60/2,5.611996E+8,8.195854E-12
O23,T,6.031822E-11,1.855945E-11,7.733104E-12,2.783918E-11,6.495808E-11,4.175876E-11,2.783918E-11,4.639863E-11,NMDG60/2,3.003146E+7,NaN
P23,T,8.042429E-11,7.114456E-11,8.042429E-11,8.661077E-11,9.279726E-11,1.020770E-10,1.422891E-10,1.685817E-10,NMDG60/2,2.446426E+7,NaN
A24,T,-6.186483E-11,-8.197091E-11,-8.351753E-11,-8.197091E-11,-8.042429E-11,-7.887767E-11,-7.578443E-11,-7.423780E-11,NMDG60/2,2.185822E+8,3.070575E-12
B24,T,-1.560540E-9,-1.435264E-9,-1.439904E-9,-1.449184E-9,-1.463103E-9,-1.489396E-9,-1.523422E-9,-1.531155E-9,NMDG60/2,3.855495E+9,1.355107E-11
C24,T,4.794525E-11,5.103849E-11,5.258511E-11,6.650470E-11,6.805132E-11,9.434387E-11,8.970402E-11,9.743711E-11,NMDG60/2,1.863894E+8,4.306308E-12
D24,T,-4.330539E-11,-4.175876E-11,-4.021214E-11,-4.175876E-11,-6.186483E-11,-6.186483E-11,-6.650470E-11,-6.495808E-11,NMDG60/2,7.691841E+8,NaN
E24,T,-1.082635E-11,-3.247904E-11,-3.402566E-11,-2.010607E-11,-1.701283E-11,-2.165269E-11,-2.010607E-11,-1.082635E-11,NMDG60/2,1.126721E+9,2.696584E-12
F24,T,-1.306895E-9,-9.960238E-10,-1.033143E-9,-1.095008E-9,-1.088821E-9,-1.214097E-9,-1.248123E-9,-1.240390E-9,NMDG60/2,2.606846E+9,4.663831E-12
G24,T,6.959794E-11,7.423780E-11,8.197091E-11,8.197091E-11,8.815739E-11,8.506415E-11,9.279726E-11,8.970402E-11,NMDG60/2,1.281971E+8,NaN
H24,T,1.020770E-10,-6.650470E-11,-4.330539E-11,2.319931E-11,8.042429E-11,1.082635E-10,1.237297E-10,-1.546621E-11,NMDG60/2,7.855714E+6,NaN
I24,T,-1.903890E-9,-1.535795E-9,-1.563634E-9,-1.619312E-9,-1.633232E-9,-1.775521E-9,-1.803360E-9,-1.829653E-9,NMDG60/2,1.678931E+9,9.979708E-12
J24,T,-1.760055E-9,-1.492489E-9,-1.498676E-9,-1.523422E-9,-1.552807E-9,-1.603846E-9,-1.634778E-9,-1.650244E-9,NMDG60/2,2.569344E+8,1.234824E-11
K24,T,-1.402785E-9,-9.836509E-10,-1.030049E-9,-1.056342E-9,-1.098101E-9,-1.198631E-9,-1.248123E-9,-1.299162E-9,NMDG60/2,1.617888E+9,1.231016E-11
L24,T,5.536903E-10,4.624396E-10,4.717194E-10,4.407870E-10,4.485201E-10,4.748126E-10,4.608930E-10,4.887322E-10,NMDG60/2,5.881653E+7,4.626729E-11
M24,T,-2.010607E-11,-4.485201E-11,-4.485201E-11,-4.175876E-11,-1.701283E-11,-4.175876E-11,-4.330539E-11,-4.639863E-12,NMDG60/2,1.450991E+8,5.013677E-12
N24,T,-5.877159E-11,-6.031822E-11,-5.877159E-11,-6.031822E-11,-6.805132E-11,-6.031822E-11,-6.031822E-11,-6.650470E-11,NMDG60/2,1.936297E+8,4.836291E-12
O24,T,3.093242E-12,9.279725E-12,2.165269E-11,1.701283E-11,2.474593E-11,4.485201E-11,5.103849E-11,6.031822E-11,NMDG60/2,2.426845E+7,NaN
P24,T,-4.565625E-9,-3.690237E-9,-3.673225E-9,-3.727356E-9,-3.761382E-9,-3.933057E-9,-4.021214E-9,-4.192889E-9,NMDG60/2,7.143155E+8,1.549891E-11
