Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
J09,T,-5.413173E-11,-9.743711E-11,-9.589050E-11,-9.898374E-11,-8.970402E-11,-8.661077E-11,-7.733104E-11,-8.042429E-11,NMDG60/2,1.821796E+8,NaN
K09,T,-1.438357E-10,-1.361026E-10,-1.283695E-10,-1.453824E-10,-1.407425E-10,-1.453824E-10,-1.484756E-10,-1.608486E-10,NMDG60/2,6.257137E+8,1.592109E-11
L09,T,-6.186484E-12,1.082635E-11,1.546621E-12,1.546621E-12,-1.546621E-12,-4.639863E-12,4.639863E-12,3.093242E-12,NMDG60/2,1.815182E+8,6.520714E-12
M09,T,-1.391959E-11,-1.237297E-11,-1.391959E-11,-1.546621E-11,-1.082635E-11,-1.082635E-11,-1.855945E-11,-1.082635E-11,NMDG60/2,NaN,5.448897E-12
N09,T,-4.762046E-9,-4.047507E-9,-4.154224E-9,-4.356831E-9,-4.661516E-9,-4.797618E-9,-4.853296E-9,-4.840923E-9,NMDG60/2,1.861389E+7,NaN
O09,F,-6.140085E-10,-6.155551E-10,-6.171018E-10,-6.140085E-10,-6.140085E-10,-6.155551E-10,-6.124619E-10,-6.155551E-10,NMDG60/2,NaN,NaN
P09,T,-4.745033E-9,-2.768451E-9,-2.910741E-9,-3.073136E-9,-3.622186E-9,-3.832527E-9,-4.041321E-9,-4.185156E-9,NMDG60/2,1.128135E+8,1.366799E-11
A10,T,-3.345341E-9,-2.457581E-9,-2.573577E-9,-2.674108E-9,-2.994258E-9,-3.104068E-9,-3.164386E-9,-3.193772E-9,NMDG60/2,7.792160E+8,9.593124E-12
B10,T,-7.733104E-11,-7.887767E-11,-7.578443E-11,-9.743711E-11,-8.197091E-11,-8.351753E-11,-7.114456E-11,-6.495808E-11,NMDG60/2,1.093125E+9,NaN
C10,T,-4.175876E-10,-7.733104E-11,-9.898374E-11,-9.589050E-11,-1.314628E-10,-1.562087E-10,-2.041540E-10,-2.258067E-10,NMDG60/2,5.076123E+8,4.492277E-12
D10,T,-3.220065E-9,-2.064739E-9,-2.213215E-9,-2.355504E-9,-2.671014E-9,-2.870528E-9,-2.969512E-9,-3.022097E-9,NMDG60/2,4.518580E+8,1.396132E-11
E10,T,-1.067168E-10,-7.578443E-11,-6.805132E-11,-7.733104E-11,-9.434387E-11,-8.815739E-11,-1.082635E-10,-1.159966E-10,NMDG60/2,6.557681E+8,1.040859E-11
F10,T,-7.315517E-10,-1.515689E-10,-1.577553E-10,-1.794080E-10,-2.613789E-10,-3.186039E-10,-3.588161E-10,-4.160410E-10,NMDG60/2,3.311485E+8,4.621500E-12
G10,T,-1.037783E-9,-1.948742E-10,-2.335397E-10,-2.706587E-10,-3.557228E-10,-4.593464E-10,-5.614234E-10,-6.031822E-10,NMDG60/2,2.283040E+9,4.665120E-12
H10,T,-3.507736E-9,-1.186258E-9,-1.300708E-9,-1.438357E-9,-1.922450E-9,-2.273533E-9,-2.527178E-9,-2.674108E-9,NMDG60/2,1.145250E+10,1.017878E-11
I10,T,-2.214761E-9,-7.501111E-10,-8.351753E-10,-9.326124E-10,-1.248123E-9,-1.446091E-9,-1.611579E-9,-1.710563E-9,NMDG60/2,2.072190E+10,7.627364E-12
J10,T,-2.456034E-9,-9.109597E-10,-9.759178E-10,-1.077995E-9,-1.453824E-9,-1.654884E-9,-1.821919E-9,-1.948742E-9,NMDG60/2,4.223133E+8,9.395916E-12
K10,T,-3.418032E-9,-9.109597E-10,-9.619981E-10,-1.071808E-9,-1.554354E-9,-1.928636E-9,-2.149803E-9,-2.343131E-9,NMDG60/2,1.426239E+9,1.144482E-11
L10,T,-2.134337E-10,-1.098101E-10,-1.190898E-10,-1.252763E-10,-1.469290E-10,-1.562087E-10,-1.763148E-10,-1.933276E-10,NMDG60/2,3.826122E+9,1.507746E-11
M10,T,-3.268010E-9,-1.806453E-9,-1.928636E-9,-2.035353E-9,-2.459127E-9,-2.675654E-9,-2.822583E-9,-2.941673E-9,NMDG60/2,1.060638E+9,1.001780E-11
N10,F,-2.876715E-10,-1.129033E-10,-1.747682E-10,-1.453824E-10,-2.165269E-10,-1.902344E-10,-2.613789E-10,-2.938580E-10,NMDG60/2,4.034945E+8,8.515511E-12
O10,T,-1.614672E-9,-6.016355E-10,-6.820598E-10,-7.269118E-10,-9.155996E-10,-1.095008E-9,-1.175432E-9,-1.254310E-9,NMDG60/2,2.509407E+8,1.310301E-11
P10,T,-1.670351E-10,-1.763148E-10,-1.809546E-10,-1.855945E-10,-1.763148E-10,-1.654884E-10,-1.732215E-10,-1.654884E-10,NMDG60/2,1.153733E+8,8.779115E-12
A11,T,-2.177642E-9,-1.139860E-9,-1.193991E-9,-1.266683E-9,-1.537341E-9,-1.702830E-9,-1.800267E-9,-1.849759E-9,NMDG60/2,4.786312E+8,7.219024E-12
B11,T,-3.300489E-9,-2.001328E-9,-2.129697E-9,-2.237960E-9,-2.646268E-9,-2.833410E-9,-2.963326E-9,-3.046843E-9,NMDG60/2,5.203017E+8,1.278546E-11
C11,T,-2.632349E-9,-1.922450E-9,-2.007514E-9,-2.080205E-9,-2.299825E-9,-2.425102E-9,-2.491606E-9,-2.527178E-9,NMDG60/2,4.927836E+8,1.636285E-11
D11,T,-8.583746E-10,-2.969512E-10,-3.139640E-10,-3.541762E-10,-4.500667E-10,-5.335842E-10,-5.892626E-10,-6.495808E-10,NMDG60/2,3.785770E+8,8.304779E-12
E11,F,-2.026073E-10,-1.995141E-10,-1.995141E-10,-2.041540E-10,-2.041540E-10,-2.010607E-10,-1.979675E-10,-2.010607E-10,NMDG60/2,NaN,NaN
F11,F,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,NMDG60/2,NaN,NaN
G11,F,-7.733104E-12,-2.026073E-10,-1.531155E-10,-1.221831E-10,-6.650470E-11,-6.186483E-11,-4.485201E-11,-4.639863E-11,NMDG60/2,4.081562E+7,NaN
H11,T,-5.966863E-9,-4.290326E-9,-4.526959E-9,-4.652235E-9,-5.157981E-9,-5.408533E-9,-5.549276E-9,-5.611140E-9,NMDG60/2,4.020191E+9,1.762534E-11
I11,T,-3.546402E-9,-2.118871E-9,-2.282812E-9,-2.395716E-9,-2.782371E-9,-3.036017E-9,-3.136547E-9,-3.235531E-9,NMDG60/2,9.991199E+8,1.667169E-11
J11,T,-1.429078E-9,-7.253652E-10,-7.779503E-10,-8.753874E-10,-1.082635E-9,-1.183165E-9,-1.248123E-9,-1.294522E-9,NMDG60/2,6.878435E+8,1.357892E-11
K11,T,-2.013700E-9,-7.191787E-10,-8.135226E-10,-8.877604E-10,-1.138313E-9,-1.368760E-9,-1.504862E-9,-1.596113E-9,NMDG60/2,7.643864E+8,4.182479E-12
L11,T,-1.316174E-9,-7.903233E-10,-8.150692E-10,-8.645611E-10,-1.002210E-9,-1.098101E-9,-1.153779E-9,-1.186258E-9,NMDG60/2,6.166214E+8,8.065466E-12
M11,T,-2.859702E-9,-9.712779E-10,-1.081088E-9,-1.158419E-9,-1.560540E-9,-1.880691E-9,-2.098764E-9,-2.210121E-9,NMDG60/2,5.246217E+8,1.886585E-11
N11,F,-1.500222E-10,7.733104E-12,4.794525E-11,-1.237297E-11,-1.763148E-10,-1.376493E-10,1.701283E-11,1.330094E-10,NMDG60/2,6.249561E+8,1.026330E-11
O11,F,-4.330539E-11,-1.098101E-10,-1.314628E-10,-1.237297E-10,-2.319931E-11,-9.434387E-11,-1.361026E-10,-1.902344E-10,NMDG60/2,2.069449E+7,NaN
P11,F,-2.629255E-11,-1.546621E-12,0.000000E+0,-9.279725E-12,-2.010607E-11,-1.391959E-11,-1.855945E-11,-1.855945E-11,NMDG60/2,6.295206E+8,NaN
A12,T,-2.768451E-9,-1.794080E-9,-1.862132E-9,-1.995141E-9,-2.265800E-9,-2.392623E-9,-2.462220E-9,-2.510166E-9,NMDG60/2,6.149063E+8,6.680792E-12
B12,T,-5.303363E-9,-4.472827E-9,-4.574904E-9,-4.695541E-9,-4.984759E-9,-5.083743E-9,-5.127048E-9,-5.137875E-9,NMDG60/2,8.258006E+8,2.334198E-11
C12,T,-4.871856E-9,-3.589707E-9,-3.640746E-9,-3.694877E-9,-3.931510E-9,-4.025854E-9,-4.110918E-9,-4.114012E-9,NMDG60/2,6.660394E+8,1.510484E-11
D12,T,-2.926207E-9,-1.280602E-9,-1.419798E-9,-1.540434E-9,-2.010607E-9,-2.256520E-9,-2.459127E-9,-2.565844E-9,NMDG60/2,5.720932E+8,1.301325E-11
E12,T,-1.622405E-9,-1.070262E-9,-1.115114E-9,-1.195538E-9,-1.353293E-9,-1.447637E-9,-1.489396E-9,-1.517235E-9,NMDG60/2,4.669510E+8,1.075079E-11
F12,T,-2.378703E-9,-1.718296E-9,-1.766241E-9,-1.829653E-9,-1.961115E-9,-2.049273E-9,-2.083298E-9,-2.075565E-9,NMDG60/2,9.973598E+8,9.516683E-12
G12,T,-2.002874E-9,-1.347107E-9,-1.415158E-9,-1.467743E-9,-1.676537E-9,-1.777067E-9,-1.843572E-9,-1.869865E-9,NMDG60/2,4.211866E+8,9.582261E-12
H12,T,-3.000445E-9,-2.302919E-9,-2.442115E-9,-2.476140E-9,-2.706587E-9,-2.807117E-9,-2.862795E-9,-2.906101E-9,NMDG60/2,1.720337E+9,1.782525E-11
I12,T,-2.338491E-9,-1.292975E-9,-1.384226E-9,-1.473930E-9,-1.787894E-9,-1.953382E-9,-2.067832E-9,-2.101858E-9,NMDG60/2,5.388156E+8,1.354400E-11
J12,T,-1.122847E-9,-1.716749E-10,-2.026073E-10,-2.505526E-10,-3.371634E-10,-4.423336E-10,-5.273977E-10,-5.908092E-10,NMDG60/2,2.837943E+9,4.655358E-12
K12,T,-8.088827E-10,-4.655329E-10,-5.072917E-10,-5.428639E-10,-6.294747E-10,-6.743267E-10,-6.789665E-10,-7.300051E-10,NMDG60/2,2.090517E+9,8.576514E-12
L12,T,-2.984978E-9,-1.456917E-9,-1.552807E-9,-1.619312E-9,-2.029167E-9,-2.319931E-9,-2.486966E-9,-2.589043E-9,NMDG60/2,7.560882E+8,1.087272E-11
M12,T,-3.206145E-9,-2.350864E-9,-2.508619E-9,-2.612243E-9,-2.884448E-9,-3.005084E-9,-3.065403E-9,-3.097882E-9,NMDG60/2,8.757997E+8,4.422056E-11
N12,T,-2.671014E-9,-1.141406E-9,-1.169245E-9,-1.248123E-9,-1.614672E-9,-1.899251E-9,-2.123510E-9,-2.256520E-9,NMDG60/2,2.136754E+8,1.146366E-11
O12,T,-1.237297E-11,-7.733104E-12,0.000000E+0,-1.546621E-12,-1.546621E-12,7.733104E-12,-6.186484E-12,-3.093242E-12,NMDG60/2,NaN,NaN
P12,T,-5.799828E-10,-6.124619E-10,-6.928862E-10,-7.686706E-10,-7.562976E-10,-7.996030E-10,-8.645611E-10,-8.862138E-10,NMDG60/2,8.828569E+7,4.167395E-11
A13,T,-2.319931E-11,-7.887767E-11,-6.650470E-11,-7.269118E-11,-5.877159E-11,-5.877159E-11,-4.485201E-11,-3.711890E-11,NMDG60/2,4.221732E+8,1.386004E-11
B13,T,-2.319931E-11,-4.330539E-11,-4.330539E-11,-4.330539E-11,-3.711890E-11,-4.021214E-11,-2.783918E-11,-2.783918E-11,NMDG60/2,1.029185E+9,1.857834E-12
C13,T,-1.546621E-12,-2.319931E-11,-2.474593E-11,-4.330539E-11,-1.546621E-11,-3.402566E-11,-7.733104E-12,-6.186484E-12,NMDG60/2,3.806737E+8,1.375956E-11
D13,T,-3.866552E-11,-3.402566E-11,-3.557228E-11,-3.866552E-11,-3.866552E-11,-4.330539E-11,-3.402566E-11,-3.866552E-11,NMDG60/2,9.075108E+8,7.431925E-12
E13,T,-1.020770E-10,-2.629255E-10,-2.428195E-10,-2.490060E-10,-1.979675E-10,-1.948742E-10,-1.809546E-10,-1.639418E-10,NMDG60/2,4.032269E+7,NaN
F13,T,-3.247904E-11,-6.031822E-11,-5.567835E-11,-5.567835E-11,-4.794525E-11,-5.258511E-11,-3.557228E-11,-3.711890E-11,NMDG60/2,1.053711E+9,1.414867E-11
G13,T,-1.051702E-10,-1.562087E-10,-1.407425E-10,-1.515689E-10,-1.175432E-10,-1.252763E-10,-1.113567E-10,-1.159966E-10,NMDG60/2,2.451838E+8,7.920731E-12
H13,T,-2.474593E-11,-2.938580E-11,-2.938580E-11,-4.021214E-11,-3.402566E-11,-4.330539E-11,-2.938580E-11,-2.783918E-11,NMDG60/2,7.617262E+8,6.855481E-12
I13,T,-1.237297E-11,-3.093242E-11,-2.783918E-11,-3.247904E-11,-1.855945E-11,-1.701283E-11,-2.010607E-11,-2.783918E-11,NMDG60/2,8.254096E+8,4.185556E-12
J13,T,-2.474593E-11,-4.175876E-11,-4.021214E-11,-4.949187E-11,-3.866552E-11,-4.949187E-11,-3.093242E-11,-3.247904E-11,NMDG60/2,8.902596E+8,1.237913E-11
K13,T,-3.866552E-11,-7.114456E-11,-6.186483E-11,-6.959794E-11,-6.341146E-11,-5.877159E-11,-4.639863E-11,-5.413173E-11,NMDG60/2,1.213188E+9,1.329558E-11
L13,T,-5.722497E-11,-8.197091E-11,-9.898374E-11,-1.020770E-10,-1.113567E-10,-8.815739E-11,-8.351753E-11,-9.279726E-11,NMDG60/2,9.167629E+8,2.054044E-12
M13,F,-1.546621E-11,1.237297E-11,2.165269E-11,3.093242E-12,-1.237297E-11,-6.186484E-12,2.783918E-11,4.175876E-11,NMDG60/2,1.021637E+9,3.308877E-12
N13,F,-8.042429E-11,-8.506415E-11,-1.051702E-10,-6.031822E-11,-3.247904E-11,-6.341146E-11,-9.279726E-11,-9.898374E-11,NMDG60/2,1.557727E+8,1.186074E-11
O13,F,-4.949187E-11,-4.639863E-11,-4.794525E-11,-4.485201E-11,-4.485201E-11,-4.021214E-11,-5.413173E-11,-4.175876E-11,NMDG60/2,NaN,NaN
P13,T,4.175876E-11,7.733104E-11,8.661077E-11,8.661077E-11,7.114456E-11,7.887767E-11,8.197091E-11,9.898374E-11,NMDG60/2,4.089971E+8,1.351443E-11
A14,T,6.186484E-12,-2.783918E-11,-2.938580E-11,-2.165269E-11,-2.474593E-11,-2.629255E-11,-2.319931E-11,-2.010607E-11,NMDG60/2,4.168353E+8,9.695241E-12
B14,T,-1.546621E-11,-4.175876E-11,-4.021214E-11,-5.413173E-11,-3.866552E-11,-3.402566E-11,-2.629255E-11,-2.319931E-11,NMDG60/2,6.527789E+8,1.344004E-11
C14,T,-6.495808E-11,-7.733104E-11,-7.423780E-11,-7.114456E-11,-7.269118E-11,-7.114456E-11,-6.959794E-11,-6.959794E-11,NMDG60/2,5.548389E+8,1.179412E-12
D14,T,4.639863E-12,-3.557228E-11,-4.330539E-11,-6.186483E-11,-4.639863E-11,-5.877159E-11,-3.093242E-11,-3.093242E-11,NMDG60/2,3.162896E+8,4.481198E-12
E14,T,-1.237297E-10,-1.252763E-10,-1.159966E-10,-1.453824E-10,-1.159966E-10,-1.407425E-10,-1.175432E-10,-1.159966E-10,NMDG60/2,8.416075E+8,4.952607E-12
F14,T,-9.743711E-11,-9.589050E-11,-9.589050E-11,-9.898374E-11,-9.743711E-11,-9.434387E-11,-9.279726E-11,-9.743711E-11,NMDG60/2,3.772863E+9,2.079758E-12
G14,T,-1.391959E-11,-2.783918E-11,-2.319931E-11,-2.629255E-11,-2.165269E-11,-2.010607E-11,-2.010607E-11,-2.165269E-11,NMDG60/2,7.941567E+8,6.973750E-12
H14,T,-9.279725E-12,-1.701283E-11,-1.237297E-11,-2.165269E-11,-1.546621E-11,-1.391959E-11,-9.279725E-12,-1.546621E-11,NMDG60/2,1.165677E+9,1.236737E-11
I14,T,-3.247904E-11,-1.562087E-10,-1.654884E-10,-1.283695E-10,-1.190898E-10,-1.484756E-10,-9.898374E-11,-9.279726E-11,NMDG60/2,8.214757E+8,6.516909E-12
J14,T,-1.237297E-11,-2.629255E-11,-1.391959E-11,-1.701283E-11,-1.237297E-11,-9.279725E-12,-1.082635E-11,-9.279725E-12,NMDG60/2,2.762733E+9,5.651472E-12
K14,T,-6.959794E-11,-1.330094E-10,-1.515689E-10,-1.376493E-10,-1.407425E-10,-1.376493E-10,-1.407425E-10,-1.221831E-10,NMDG60/2,3.032726E+8,9.462225E-12
L14,F,-5.877159E-11,-1.082635E-10,-1.159966E-10,-1.515689E-10,-1.469290E-10,-1.562087E-10,-1.500222E-10,-1.623952E-10,NMDG60/2,1.294046E+9,2.965886E-12
M14,T,-6.186484E-12,-1.701283E-11,-2.010607E-11,-2.474593E-11,-9.279725E-12,-1.237297E-11,-1.237297E-11,-4.639863E-12,NMDG60/2,4.501171E+8,3.330433E-12
N14,T,-3.247904E-11,-4.794525E-11,-5.413173E-11,-4.639863E-11,-4.794525E-11,-4.639863E-11,-4.485201E-11,-4.639863E-11,NMDG60/2,1.075964E+9,1.270580E-11
O14,T,1.546621E-11,-1.546621E-12,-1.546621E-12,-3.093242E-12,3.093242E-12,6.186484E-12,1.391959E-11,2.938580E-11,NMDG60/2,1.581828E+8,NaN
P14,F,-6.650470E-11,-3.557228E-11,-2.010607E-11,-2.783918E-11,-3.557228E-11,-4.794525E-11,-3.402566E-11,-3.866552E-11,NMDG60/2,1.650117E+8,8.049273E-12
A15,T,-1.159966E-10,-1.391959E-10,-1.361026E-10,-1.376493E-10,-1.345560E-10,-1.283695E-10,-1.299162E-10,-1.268229E-10,NMDG60/2,4.102892E+8,8.487468E-12
B15,T,-2.319931E-11,-9.279726E-11,-8.661077E-11,-8.197091E-11,-9.434387E-11,-7.114456E-11,-6.805132E-11,-4.794525E-11,NMDG60/2,4.125360E+8,2.143710E-11
C15,T,-5.258511E-11,-7.887767E-11,-9.434387E-11,-8.351753E-11,-6.959794E-11,-6.031822E-11,-7.114456E-11,-5.103849E-11,NMDG60/2,4.110123E+8,9.575422E-12
D15,T,-6.866997E-10,-4.144944E-10,-4.547066E-10,-4.856390E-10,-5.227579E-10,-5.908092E-10,-5.985423E-10,-6.078220E-10,NMDG60/2,7.220631E+8,4.542003E-11
E15,T,-8.351753E-11,-9.125063E-11,-9.743711E-11,-9.434387E-11,-1.005304E-10,-9.743711E-11,-9.125063E-11,-9.743711E-11,NMDG60/2,2.264047E+8,3.853370E-12
F15,T,-2.319931E-11,-1.206364E-10,-1.237297E-10,-1.206364E-10,-1.067168E-10,-9.125063E-11,-8.970402E-11,-8.042429E-11,NMDG60/2,1.095010E+8,NaN
G15,T,-4.485201E-11,-6.650470E-11,-5.413173E-11,-7.578443E-11,-4.330539E-11,-6.650470E-11,-4.639863E-11,-4.949187E-11,NMDG60/2,5.769264E+8,6.023146E-12
H15,T,-1.701283E-11,-2.319931E-11,-2.165269E-11,-2.629255E-11,-2.319931E-11,-2.010607E-11,-1.855945E-11,-1.855945E-11,NMDG60/2,1.113995E+9,7.504968E-12
I15,T,-1.391959E-11,-2.938580E-11,-4.330539E-11,-4.021214E-11,-3.093242E-11,-3.093242E-11,-3.247904E-11,-2.165269E-11,NMDG60/2,1.047414E+9,9.902693E-12
J15,T,-3.557228E-11,-6.805132E-11,-6.959794E-11,-7.423780E-11,-7.423780E-11,-7.578443E-11,-7.114456E-11,-6.341146E-11,NMDG60/2,5.259599E+8,9.681519E-12
K15,T,-2.783918E-11,-2.319931E-11,-2.165269E-11,-1.855945E-11,-1.546621E-11,-1.546621E-11,-1.701283E-11,-1.082635E-11,NMDG60/2,3.486512E+9,1.056228E-11
L15,T,6.495808E-11,7.269118E-11,8.042429E-11,1.020770E-10,1.237297E-10,1.453824E-10,1.546621E-10,1.825013E-10,NMDG60/2,2.249291E+8,5.839079E-12
M15,T,-7.269118E-11,-8.351753E-11,-7.578443E-11,-7.887767E-11,-7.114456E-11,-5.103849E-11,-4.639863E-11,-4.639863E-11,NMDG60/2,4.968273E+8,3.331169E-12
N15,T,-1.855945E-11,-7.114456E-11,-7.114456E-11,-6.805132E-11,-4.794525E-11,-5.722497E-11,-4.639863E-11,-5.103849E-11,NMDG60/2,3.542324E+8,1.085463E-11
O15,T,-1.036236E-10,-1.005304E-10,-1.020770E-10,-1.221831E-10,-1.067168E-10,-1.129033E-10,-1.221831E-10,-1.268229E-10,NMDG60/2,9.851263E+8,6.664071E-12
P15,T,-1.237297E-11,-1.237297E-11,-1.855945E-11,-1.855945E-11,-1.701283E-11,-2.938580E-11,-2.629255E-11,-2.938580E-11,NMDG60/2,8.664360E+9,NaN
A16,T,-2.474593E-11,-2.165269E-11,-2.629255E-11,-4.330539E-11,-1.701283E-11,-4.485201E-11,-1.855945E-11,-2.474593E-11,NMDG60/2,9.338248E+8,6.100478E-12
B16,T,1.237297E-11,1.237297E-11,1.082635E-11,6.186484E-12,-1.391959E-11,-1.546621E-11,-7.733104E-12,9.279725E-12,NMDG60/2,5.608323E+8,1.003747E-11
C16,T,0.000000E+0,-3.557228E-11,-3.093242E-11,-3.557228E-11,-2.938580E-11,-2.783918E-11,-2.165269E-11,-1.855945E-11,NMDG60/2,7.859122E+8,7.033242E-12
D16,T,-1.546621E-11,-4.485201E-11,-4.175876E-11,-5.567835E-11,-3.093242E-11,-3.866552E-11,-2.938580E-11,-2.629255E-11,NMDG60/2,4.821363E+8,1.221274E-11
E16,T,-1.701283E-11,-6.650470E-11,-6.341146E-11,-5.722497E-11,-4.794525E-11,-4.175876E-11,-3.866552E-11,-3.711890E-11,NMDG60/2,4.578716E+8,4.895937E-12
F16,T,-2.629255E-11,-4.021214E-11,-4.639863E-11,-6.650470E-11,-3.093242E-11,-5.722497E-11,-3.093242E-11,-2.938580E-11,NMDG60/2,6.176106E+8,1.604197E-11
G16,T,-4.021214E-11,-6.959794E-11,-6.341146E-11,-5.722497E-11,-4.949187E-11,-4.949187E-11,-4.175876E-11,-4.021214E-11,NMDG60/2,5.856284E+8,8.376804E-12
H16,T,-3.093242E-12,-1.082635E-11,-7.733104E-12,-1.546621E-11,-7.733104E-12,-9.279725E-12,-1.237297E-11,-1.082635E-11,NMDG60/2,5.780273E+8,1.452606E-11
I16,T,-1.391959E-10,-1.190898E-10,-1.206364E-10,-1.299162E-10,-1.361026E-10,-1.283695E-10,-1.376493E-10,-1.283695E-10,NMDG60/2,6.386888E+8,1.071733E-11
J16,T,-2.319931E-11,-2.165269E-11,-2.165269E-11,-2.010607E-11,-1.701283E-11,-1.855945E-11,-2.165269E-11,-2.165269E-11,NMDG60/2,9.083568E+9,1.277342E-11
K16,T,-4.639863E-12,-1.701283E-11,-1.701283E-11,-1.391959E-11,-1.391959E-11,-1.701283E-11,-1.237297E-11,-1.237297E-11,NMDG60/2,9.622733E+8,5.086796E-12
L16,T,-5.877159E-11,-6.341146E-11,-6.959794E-11,-6.031822E-11,-6.186483E-11,-6.959794E-11,-6.341146E-11,-6.186483E-11,NMDG60/2,5.139610E+8,1.509251E-11
M16,T,-3.247904E-11,-4.949187E-11,-5.258511E-11,-6.495808E-11,-5.413173E-11,-5.877159E-11,-5.567835E-11,-5.413173E-11,NMDG60/2,6.517565E+8,9.356536E-12
N16,T,4.021214E-11,1.082635E-11,6.186484E-12,0.000000E+0,1.237297E-11,4.639863E-12,1.701283E-11,2.319931E-11,NMDG60/2,3.065498E+8,4.240912E-12
O16,T,8.197091E-11,7.887767E-11,9.279726E-11,1.206364E-10,1.345560E-10,1.345560E-10,1.453824E-10,1.732215E-10,NMDG60/2,5.535470E+8,6.021518E-12
P16,T,-8.661077E-11,-9.279726E-11,-9.279726E-11,-1.005304E-10,-8.042429E-11,-1.051702E-10,-8.042429E-11,-7.578443E-11,NMDG60/2,5.856424E+8,9.235199E-12
A17,T,-1.144499E-10,-5.258511E-11,-4.021214E-11,-4.330539E-11,-7.733104E-11,-6.959794E-11,-7.887767E-11,-9.589050E-11,NMDG60/2,1.253898E+9,3.590318E-12
B17,T,-2.324571E-9,-9.449854E-10,-1.051702E-9,-1.130580E-9,-1.489396E-9,-1.678084E-9,-1.812640E-9,-1.916263E-9,NMDG60/2,5.357952E+8,6.296464E-12
C17,T,-5.202833E-9,-2.649362E-9,-2.856609E-9,-3.133454E-9,-3.753649E-9,-4.131024E-9,-4.366111E-9,-4.581091E-9,NMDG60/2,6.508358E+8,1.433459E-11
D17,T,-1.633232E-9,-3.186039E-10,-3.216971E-10,-3.758289E-10,-5.413173E-10,-6.944328E-10,-7.872301E-10,-9.155996E-10,NMDG60/2,6.603498E+8,6.857080E-12
E17,T,-4.471281E-9,-2.672561E-9,-2.875168E-9,-3.034470E-9,-3.568055E-9,-3.858819E-9,-3.991829E-9,-4.104732E-9,NMDG60/2,5.072137E+8,1.539230E-11
F17,T,-8.970402E-11,-1.113567E-10,-1.129033E-10,-1.098101E-10,-1.129033E-10,-1.036236E-10,-1.067168E-10,-1.067168E-10,NMDG60/2,1.893019E+8,3.858767E-12
G17,T,-1.835839E-9,-9.125063E-10,-1.006850E-9,-1.090368E-9,-1.337827E-9,-1.460010E-9,-1.551261E-9,-1.599206E-9,NMDG60/2,6.211153E+8,1.436837E-11
H17,T,-1.190898E-10,-1.190898E-10,-1.299162E-10,-1.268229E-10,-1.268229E-10,-1.206364E-10,-1.299162E-10,-1.283695E-10,NMDG60/2,7.657433E+8,1.169309E-11
I17,T,-4.253208E-10,-1.902344E-10,-2.165269E-10,-2.211668E-10,-2.691120E-10,-3.170573E-10,-3.139640E-10,-3.278836E-10,NMDG60/2,6.302863E+8,1.286025E-11
J17,T,-1.902344E-9,-1.520328E-9,-1.566727E-9,-1.606939E-9,-1.744588E-9,-1.814186E-9,-1.846665E-9,-1.871411E-9,NMDG60/2,1.867270E+9,9.677869E-12
K17,T,-3.317502E-9,-1.472383E-9,-1.639418E-9,-1.766241E-9,-2.191562E-9,-2.494700E-9,-2.681841E-9,-2.816397E-9,NMDG60/2,4.684588E+8,1.084593E-11
L17,T,-1.067168E-10,-2.227134E-10,-1.608486E-10,-1.546621E-10,-1.453824E-10,-1.314628E-10,-1.190898E-10,-1.129033E-10,NMDG60/2,4.366395E+8,1.618498E-11
M17,T,-3.199959E-9,-1.028503E-9,-1.130580E-9,-1.333187E-9,-1.787894E-9,-2.100311E-9,-2.341584E-9,-2.503979E-9,NMDG60/2,3.325165E+8,1.867337E-11
N17,T,-9.279725E-12,-9.279725E-12,-4.639863E-12,-7.733104E-12,-6.186484E-12,-7.733104E-12,-1.082635E-11,-7.733104E-12,NMDG60/2,1.683773E+9,8.922695E-12
O17,T,-2.851969E-9,-1.043969E-9,-1.175432E-9,-1.286789E-9,-1.743042E-9,-1.954929E-9,-2.138977E-9,-2.287452E-9,NMDG60/2,3.358067E+9,6.431114E-12
P17,T,-4.330539E-11,-3.557228E-11,-2.938580E-11,-2.629255E-11,-2.783918E-11,-3.557228E-11,-2.629255E-11,-2.783918E-11,NMDG60/2,4.605036E+9,NaN
A18,T,-2.722053E-9,-1.294522E-9,-1.382679E-9,-1.470836E-9,-1.814186E-9,-2.087938E-9,-2.211668E-9,-2.309105E-9,NMDG60/2,3.052758E+8,1.692531E-11
B18,T,-1.971942E-9,-1.006850E-9,-1.118207E-9,-1.164606E-9,-1.432171E-9,-1.565180E-9,-1.657978E-9,-1.724482E-9,NMDG60/2,3.654931E+8,7.061940E-12
C18,T,-2.536458E-9,-1.218737E-9,-1.323908E-9,-1.421345E-9,-1.767788E-9,-1.984315E-9,-2.117324E-9,-2.183829E-9,NMDG60/2,7.815528E+8,4.978566E-12
D18,T,-2.103404E-10,-1.886877E-10,-1.871411E-10,-1.964209E-10,-2.087938E-10,-2.165269E-10,-2.072472E-10,-2.242600E-10,NMDG60/2,1.221492E+8,2.582679E-11
