Sweep Results,,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001,Sweep 001
K09,T,-2.013033E-11,-4.180915E-11,-4.645461E-11,-4.955159E-11,-4.026066E-11,-3.251823E-11,-3.561520E-11,-3.096974E-11,NMDG60/2,6.064925E+8,8.430232E-12
L09,T,-2.477579E-11,-6.658495E-11,-6.813343E-11,-6.658495E-11,-5.264856E-11,-5.110007E-11,-5.884251E-11,-5.574553E-11,NMDG60/2,2.121205E+8,1.487498E-11
M09,T,-2.167882E-11,-1.548487E-11,-4.490612E-11,-4.490612E-11,-4.490612E-11,-5.110007E-11,-5.264856E-11,-4.180915E-11,NMDG60/2,7.031592E+8,NaN
N09,T,-2.322731E-11,-3.406671E-11,-3.871218E-11,-3.716369E-11,-3.561520E-11,-3.406671E-11,-3.716369E-11,-3.251823E-11,NMDG60/2,2.834523E+9,1.179081E-11
O09,F,-6.348796E-11,-1.280599E-9,-1.388993E-9,-1.443190E-9,-1.347184E-9,-1.258920E-9,-1.181496E-9,-1.080844E-9,NMDG60/2,4.068949E+7,NaN
P09,T,-3.096974E-11,-6.348796E-11,-7.587586E-11,-9.136074E-11,-8.826376E-11,-7.742435E-11,-6.813343E-11,-6.658495E-11,NMDG60/2,8.224154E+8,1.708173E-11
A10,T,-2.942125E-11,-1.037486E-10,-8.671527E-11,-8.361830E-11,-7.897284E-11,-5.729402E-11,-6.193948E-11,-6.039100E-11,NMDG60/2,6.224401E+8,1.123026E-11
B10,F,-3.716369E-11,4.490612E-11,0.000000E+0,3.096974E-12,-1.083941E-11,-1.238790E-11,-1.548487E-12,-1.548487E-12,NMDG60/2,8.303729E+8,1.069551E-11
C10,F,-1.037486E-10,-1.625911E-10,-1.827215E-10,-1.656881E-10,-1.517517E-10,-1.563972E-10,-1.656881E-10,-1.533002E-10,NMDG60/2,3.610890E+8,1.372866E-11
D10,T,-1.548487E-11,-4.955159E-11,-2.167882E-11,-2.787277E-11,-2.942125E-11,-2.013033E-11,-1.858184E-11,-1.703336E-11,NMDG60/2,5.733724E+8,1.058624E-11
E10,T,-2.477579E-11,-3.251823E-11,-2.477579E-11,-2.942125E-11,-2.787277E-11,-2.632428E-11,-2.013033E-11,-2.787277E-11,NMDG60/2,6.040127E+8,3.268350E-12
F10,T,-7.742435E-12,-1.548487E-11,-1.083941E-11,-7.742435E-12,-7.742435E-12,-1.238790E-11,-4.645461E-12,-3.096974E-12,NMDG60/2,5.504117E+8,5.893663E-12
G10,T,-2.942125E-11,-2.942125E-11,-3.716369E-11,-3.096974E-11,-4.026066E-11,-1.858184E-11,-3.251823E-11,-3.716369E-11,NMDG60/2,3.962469E+9,1.023807E-11
H10,T,-3.251823E-11,-2.942125E-11,-3.406671E-11,-2.942125E-11,-2.787277E-11,-2.942125E-11,-3.096974E-11,-3.251823E-11,NMDG60/2,3.222297E+9,1.272978E-11
I10,T,-5.884251E-11,-2.601458E-10,-2.663398E-10,-2.291761E-10,-2.044003E-10,-2.013033E-10,-2.369185E-10,-1.873669E-10,NMDG60/2,4.783829E+8,1.120200E-11
J10,F,-4.955159E-11,-6.348796E-11,-8.671527E-11,-6.503646E-11,-7.897284E-11,-6.503646E-11,-3.716369E-11,-3.406671E-11,NMDG60/2,9.401464E+8,1.468893E-11
K10,T,2.864701E-10,3.004065E-10,2.771792E-10,2.926641E-10,2.849216E-10,2.895671E-10,3.066004E-10,3.220853E-10,NMDG60/2,3.711826E+10,9.173921E-12
L10,T,-5.729402E-11,-4.180915E-11,-6.503646E-11,-5.884251E-11,-7.123040E-11,-6.658495E-11,-6.503646E-11,-6.193948E-11,NMDG60/2,1.425892E+9,8.074128E-12
M10,T,-4.955159E-11,-5.574553E-11,-5.729402E-11,-5.264856E-11,-5.419705E-11,-5.419705E-11,-5.110007E-11,-4.800310E-11,NMDG60/2,5.902236E+8,3.463433E-12
N10,T,1.393638E-11,6.193948E-12,0.000000E+0,1.548487E-12,7.742435E-12,7.742435E-12,1.238790E-11,1.548487E-11,NMDG60/2,8.824315E+8,5.830536E-12
O10,T,-6.193948E-11,-4.645461E-11,-4.335764E-11,-4.490612E-11,-4.026066E-11,-4.026066E-11,-4.490612E-11,-4.645461E-11,NMDG60/2,5.696219E+8,1.862414E-11
P10,T,-4.645461E-12,-4.289309E-10,-3.902187E-10,-2.880186E-10,-2.183367E-10,-1.749790E-10,-1.641396E-10,-1.378153E-10,NMDG60/2,3.081493E+8,3.595708E-11
A11,T,-2.167882E-11,-4.955159E-11,-3.251823E-11,-3.716369E-11,-3.096974E-11,-2.632428E-11,-3.096974E-11,-2.787277E-11,NMDG60/2,1.651109E+9,6.303616E-12
B11,T,-5.264856E-11,-6.813343E-11,-6.503646E-11,-5.729402E-11,-6.968191E-11,-5.110007E-11,-6.658495E-11,-6.503646E-11,NMDG60/2,1.049231E+9,8.864375E-12
C11,T,-6.193948E-12,-3.251823E-11,-5.884251E-11,-4.490612E-11,-6.039100E-11,-4.180915E-11,-5.729402E-11,-5.884251E-11,NMDG60/2,6.283793E+8,1.130490E-11
D11,T,-1.037486E-10,-3.561520E-11,-9.755469E-11,-3.406671E-11,-3.871218E-11,-3.716369E-11,-3.406671E-11,-4.026066E-11,NMDG60/2,2.582838E+9,1.408462E-11
E11,F,-1.610427E-10,-2.152397E-10,-2.260791E-10,-1.811730E-10,-2.121427E-10,-1.951094E-10,-1.858184E-10,-1.873669E-10,NMDG60/2,3.537025E+8,NaN
F11,F,-1.966579E-10,-4.180915E-11,6.503646E-11,-4.645461E-12,1.811730E-10,1.858184E-10,1.672366E-10,2.338215E-10,NMDG60/2,8.376180E+7,1.015125E-11
G11,F,8.826376E-11,1.145880E-10,9.290922E-11,8.671527E-11,9.136074E-11,7.277889E-11,9.290922E-11,3.871218E-11,NMDG60/2,7.745770E+9,1.370165E-11
H11,T,-1.083941E-11,-8.206981E-11,-1.145880E-10,-1.037486E-10,-1.223305E-10,-9.910317E-11,-1.068456E-10,-1.083941E-10,NMDG60/2,3.512992E+8,2.507071E-11
I11,F,-1.548487E-11,-3.716369E-11,-2.942125E-11,-2.632428E-11,-2.632428E-11,-2.013033E-11,-1.858184E-11,-1.548487E-11,NMDG60/2,6.380956E+8,3.163058E-12
J11,T,-2.694368E-10,-3.251823E-10,-3.437641E-10,-3.391186E-10,-3.313762E-10,-3.282792E-10,-3.282792E-10,-3.422156E-10,NMDG60/2,2.109335E+8,5.880845E-12
K11,T,-1.858184E-11,-6.658495E-11,-5.884251E-11,-5.264856E-11,-5.419705E-11,-5.419705E-11,-4.955159E-11,-4.645461E-11,NMDG60/2,3.003391E+8,3.063888E-12
L11,F,4.645461E-11,-3.050520E-10,-2.787277E-10,-2.787277E-10,-2.462094E-10,-2.462094E-10,-2.214336E-10,-2.167882E-10,NMDG60/2,1.169072E+8,1.373459E-11
M11,T,-2.167882E-11,-2.167882E-11,-4.335764E-11,-4.645461E-11,-4.026066E-11,-2.787277E-11,-2.167882E-11,-1.548487E-11,NMDG60/2,5.674982E+8,7.562853E-12
N11,T,-2.477579E-11,-7.123040E-11,-6.968191E-11,-7.123040E-11,-6.503646E-11,-4.490612E-11,-6.813343E-11,-7.432738E-11,NMDG60/2,8.501068E+8,1.012924E-11
O11,T,-3.251823E-11,-3.251823E-11,-2.787277E-11,-3.406671E-11,-3.716369E-11,-2.322731E-11,-3.561520E-11,-3.096974E-11,NMDG60/2,1.227430E+9,1.008328E-11
P11,T,1.548487E-12,-3.716369E-11,-4.026066E-11,-3.096974E-11,-2.942125E-11,-2.013033E-11,-3.561520E-11,-2.322731E-11,NMDG60/2,5.510143E+8,4.556765E-12
A12,T,-5.574553E-11,-6.193948E-11,-8.981225E-11,-9.290922E-11,-9.600620E-11,-7.432738E-11,-7.432738E-11,-8.052133E-11,NMDG60/2,6.208320E+8,1.086225E-11
B12,T,-5.884251E-11,-3.871218E-11,-5.729402E-11,-6.503646E-11,-7.587586E-11,-6.658495E-11,-6.658495E-11,-6.193948E-11,NMDG60/2,6.157128E+8,1.896330E-11
C12,T,-7.277889E-11,-9.910317E-11,-1.006517E-10,-8.206981E-11,-8.206981E-11,-7.432738E-11,-8.671527E-11,-7.742435E-11,NMDG60/2,2.042625E+9,1.325455E-11
D12,T,-7.742435E-11,-1.223305E-10,-1.099426E-10,-1.037486E-10,-1.068456E-10,-1.022001E-10,-9.290922E-11,-9.910317E-11,NMDG60/2,7.051852E+8,1.480857E-11
E12,T,-7.742435E-12,-2.787277E-11,-2.477579E-11,-1.238790E-11,-1.393638E-11,-1.548487E-12,-3.096974E-12,3.096974E-12,NMDG60/2,7.998831E+8,1.307190E-11
F12,T,-4.645461E-12,-6.968191E-11,-6.813343E-11,-6.813343E-11,-7.123040E-11,-6.193948E-11,-6.348796E-11,-6.193948E-11,NMDG60/2,1.896044E+8,4.461628E-12
G12,T,-4.026066E-11,-4.955159E-11,-3.561520E-11,-4.180915E-11,-5.264856E-11,-4.490612E-11,-4.955159E-11,-3.871218E-11,NMDG60/2,2.031588E+9,NaN
H12,T,3.561520E-10,2.462094E-10,2.322731E-10,2.353700E-10,2.338215E-10,2.307246E-10,2.353700E-10,2.369185E-10,NMDG60/2,8.863331E+6,NaN
I12,T,-1.858184E-11,-2.322731E-11,-2.013033E-11,-2.167882E-11,-2.167882E-11,-2.167882E-11,-1.703336E-11,-1.703336E-11,NMDG60/2,1.833721E+9,1.149664E-11
J12,T,-6.193948E-12,-2.787277E-11,-2.322731E-11,-2.322731E-11,-1.703336E-11,-1.238790E-11,-1.858184E-11,-1.238790E-11,NMDG60/2,5.820678E+8,8.336680E-12
K12,T,4.645461E-12,-8.052133E-11,-6.813343E-11,-4.490612E-11,-7.432738E-11,-5.110007E-11,-6.968191E-11,-7.123040E-11,NMDG60/2,4.069773E+8,1.059639E-11
L12,T,-5.884251E-11,-6.039100E-11,-5.884251E-11,-6.193948E-11,-6.193948E-11,-5.884251E-11,-6.039100E-11,-5.729402E-11,NMDG60/2,3.113585E+9,5.075422E-12
M12,T,-3.871218E-11,-5.419705E-11,-6.658495E-11,-6.193948E-11,-7.587586E-11,-6.503646E-11,-6.348796E-11,-4.645461E-11,NMDG60/2,1.591697E+9,1.981902E-11
N12,T,-2.477579E-11,-3.561520E-11,-4.645461E-11,-3.251823E-11,-3.871218E-11,-3.561520E-11,-3.096974E-11,-3.406671E-11,NMDG60/2,4.886686E+8,4.906921E-12
O12,T,-6.503646E-11,-5.729402E-11,-6.658495E-11,-5.419705E-11,-6.193948E-11,-5.884251E-11,-6.039100E-11,-5.110007E-11,NMDG60/2,7.161772E+8,2.422801E-11
P12,T,6.039100E-11,5.419705E-11,4.026066E-11,3.096974E-11,1.858184E-11,1.548487E-11,2.787277E-11,1.238790E-11,NMDG60/2,9.809859E+9,NaN
A13,T,-1.440093E-10,-8.671527E-11,-6.193948E-11,-4.645461E-11,-6.658495E-11,-4.800310E-11,-6.039100E-11,-5.110007E-11,NMDG60/2,3.637192E+8,7.877256E-12
B13,T,-3.561520E-10,-2.105942E-10,-1.316214E-10,-1.749790E-10,-2.152397E-10,-2.524034E-10,-2.880186E-10,-3.143429E-10,NMDG60/2,1.018799E+9,1.918038E-11
C13,T,-3.917672E-10,-1.858184E-11,-2.787277E-11,-1.083941E-11,-2.322731E-11,-9.290922E-12,-3.251823E-11,-2.013033E-11,NMDG60/2,1.266156E+9,1.369814E-11
D13,T,4.180915E-11,-4.026066E-11,-7.742435E-11,-6.968191E-11,-6.193948E-11,-6.193948E-11,-5.264856E-11,-5.574553E-11,NMDG60/2,1.242192E+8,5.371330E-11
E13,T,-7.123040E-11,-3.716369E-11,-6.039100E-11,-6.813343E-11,-7.742435E-11,-5.419705E-11,-7.277889E-11,-7.277889E-11,NMDG60/2,1.380077E+9,1.166290E-11
F13,T,-7.618556E-10,-6.039100E-11,-1.176850E-10,-1.997548E-10,-2.508549E-10,-2.849216E-10,-3.313762E-10,-3.824763E-10,NMDG60/2,1.773558E+9,1.394653E-11
G13,T,-3.499581E-10,-4.955159E-11,-8.826376E-11,-1.161365E-10,-1.594942E-10,-1.703336E-10,-2.152397E-10,-2.198852E-10,NMDG60/2,1.462170E+9,1.498576E-11
H13,T,-5.791341E-10,-5.110007E-11,-1.052971E-10,-1.548487E-10,-2.105942E-10,-2.740822E-10,-2.880186E-10,-3.499581E-10,NMDG60/2,2.017658E+9,6.223333E-12
I13,T,-2.570489E-10,-7.587586E-11,-9.136074E-11,-1.083941E-10,-1.037486E-10,-1.130395E-10,-1.238790E-10,-1.424608E-10,NMDG60/2,7.778893E+8,1.090402E-11
J13,T,-4.382218E-10,-1.207820E-10,-1.192335E-10,-1.130395E-10,-1.347184E-10,-1.749790E-10,-1.935609E-10,-2.307246E-10,NMDG60/2,4.283479E+10,1.065652E-11
K13,T,-1.780760E-10,-1.610427E-10,-1.068456E-10,-8.516679E-11,-8.826376E-11,-8.052133E-11,-1.022001E-10,-1.083941E-10,NMDG60/2,7.314066E+8,1.070099E-11
L13,T,-4.691916E-10,-1.811730E-10,-2.183367E-10,-2.756307E-10,-3.004065E-10,-3.050520E-10,-3.251823E-10,-3.220853E-10,NMDG60/2,2.541840E+8,1.398791E-11
M13,F,-1.052971E-10,6.348796E-11,6.348796E-11,6.658495E-11,-1.068456E-10,6.193948E-11,-1.083941E-10,-1.006517E-10,NMDG60/2,NaN,NaN
N13,T,-6.673979E-10,-5.048068E-10,-4.629976E-10,-4.165430E-10,-3.871218E-10,-3.871218E-10,-3.499581E-10,-3.158914E-10,NMDG60/2,1.070745E+9,6.392380E-12
O13,T,-3.995096E-10,5.264856E-11,7.897284E-11,5.419705E-11,3.096974E-12,-2.322731E-11,-6.193948E-11,-9.755469E-11,NMDG60/2,7.443365E+8,1.106233E-11
P13,T,-7.308859E-10,-6.193948E-10,-6.116524E-10,-5.946190E-10,-7.928254E-10,-5.667463E-10,-7.881799E-10,-7.680496E-10,NMDG60/2,6.347756E+6,NaN
A14,T,-7.866314E-10,-7.277889E-11,-1.099426E-10,-2.059488E-10,-2.508549E-10,-3.205368E-10,-3.809278E-10,-4.320279E-10,NMDG60/2,7.880338E+8,8.601108E-12
B14,T,-2.632428E-11,-1.533002E-10,-1.409123E-10,-1.300729E-10,-1.269759E-10,-1.176850E-10,-1.223305E-10,-1.176850E-10,NMDG60/2,1.273254E+8,1.239710E-11
C14,T,-1.889154E-10,-5.110007E-11,-7.432738E-11,-1.083941E-10,-1.192335E-10,-1.285244E-10,-1.223305E-10,-1.517517E-10,NMDG60/2,1.144713E+9,9.237811E-12
D14,T,-1.176850E-10,-7.742435E-12,-7.742435E-12,-7.742435E-12,-2.013033E-11,-2.322731E-11,-3.251823E-11,-2.477579E-11,NMDG60/2,9.404599E+8,4.277779E-12
E14,T,-1.292987E-9,-1.486548E-10,-2.152397E-10,-3.731854E-10,-4.629976E-10,-5.481644E-10,-6.673979E-10,-7.649526E-10,NMDG60/2,9.752481E+8,2.023915E-11
F14,T,-2.725337E-10,-1.161365E-10,-1.238790E-10,-1.192335E-10,-1.223305E-10,-1.300729E-10,-1.300729E-10,-1.285244E-10,NMDG60/2,6.126272E+8,4.665658E-12
G14,T,-2.911156E-10,-6.968191E-11,-9.136074E-11,-8.516679E-11,-1.068456E-10,-1.083941E-10,-1.347184E-10,-1.455578E-10,NMDG60/2,1.453548E+9,7.088278E-12
H14,T,-5.543583E-10,-4.335764E-11,-6.658495E-11,-1.223305E-10,-1.563972E-10,-1.889154E-10,-2.013033E-10,-2.446610E-10,NMDG60/2,1.017028E+9,1.591248E-11
I14,T,-7.897284E-11,1.083941E-11,-1.548487E-12,-3.096974E-12,9.290922E-12,4.645461E-12,-4.645461E-12,1.548487E-12,NMDG60/2,5.419231E+8,4.451136E-12
J14,T,-1.687851E-10,-4.645461E-11,-5.110007E-11,-4.955159E-11,-5.884251E-11,-5.884251E-11,-6.968191E-11,-6.348796E-11,NMDG60/2,4.883725E+8,3.799208E-12
K14,F,-2.988580E-10,-5.110007E-10,-4.088006E-10,-4.088006E-10,-3.995096E-10,-3.855733E-10,-4.196400E-10,-4.165430E-10,NMDG60/2,2.218904E+8,1.502408E-11
L14,F,-5.110007E-11,-5.110007E-11,-6.503646E-11,-6.039100E-11,-6.503646E-11,-5.729402E-11,-4.955159E-11,-5.419705E-11,NMDG60/2,NaN,NaN
M14,T,-1.052971E-10,-1.982063E-10,-1.966579E-10,-1.811730E-10,-1.656881E-10,-1.672366E-10,-1.641396E-10,-1.610427E-10,NMDG60/2,7.744330E+7,NaN
N14,T,-4.769340E-10,3.096974E-11,-6.348796E-11,-1.068456E-10,-1.935609E-10,-2.446610E-10,-2.400155E-10,-3.004065E-10,NMDG60/2,1.626377E+9,1.333654E-11
O14,F,-7.572102E-10,-5.419705E-10,-5.559068E-10,-5.713917E-10,-7.912769E-10,-5.946190E-10,-8.005678E-10,-8.268921E-10,NMDG60/2,4.304941E+8,1.563948E-11
P14,F,-2.028518E-10,-2.074973E-10,-2.074973E-10,-1.904639E-10,-2.105942E-10,-2.059488E-10,-2.059488E-10,-1.935609E-10,NMDG60/2,NaN,NaN
A15,T,-3.406672E-10,-9.910317E-11,-1.037486E-10,-1.052971E-10,-1.083941E-10,-1.130395E-10,-1.331699E-10,-1.703336E-10,NMDG60/2,6.402324E+8,1.469545E-11
B15,T,-1.811730E-10,-6.193948E-11,-6.348796E-11,-5.574553E-11,-1.006517E-10,-8.826376E-11,-1.037486E-10,-1.006517E-10,NMDG60/2,9.128536E+8,5.750319E-12
C15,T,-1.796245E-10,-1.083941E-10,-6.193948E-11,-5.574553E-11,-1.130395E-10,-5.884251E-11,-6.039100E-11,-1.517517E-10,NMDG60/2,7.922511E+8,1.510977E-11
D15,T,-9.600620E-11,-1.997548E-10,-1.517517E-10,-1.409123E-10,-1.920124E-10,-1.285244E-10,-2.028518E-10,-2.090458E-10,NMDG60/2,4.131048E+8,6.902183E-12
E15,T,-6.193948E-11,-4.180915E-11,-4.645461E-11,-4.026066E-11,-3.561520E-11,-3.251823E-11,-4.026066E-11,-3.716369E-11,NMDG60/2,1.468940E+9,8.636133E-12
F15,T,-1.052971E-10,-8.516679E-11,-1.052971E-10,-8.981225E-11,-8.981225E-11,-9.290922E-11,-8.981225E-11,-9.445771E-11,NMDG60/2,5.270606E+8,7.313367E-12
G15,T,-2.942125E-10,-4.800310E-11,-5.264856E-11,-5.419705E-11,-7.123040E-11,-7.897284E-11,-8.671527E-11,-1.022001E-10,NMDG60/2,9.694674E+8,4.829318E-12
H15,T,-5.466159E-10,-5.110007E-11,-9.755469E-11,-1.533002E-10,-1.780760E-10,-2.198852E-10,-2.493064E-10,-2.740822E-10,NMDG60/2,1.098328E+9,1.236148E-11
I15,T,4.568037E-10,3.995096E-10,3.468611E-10,3.406672E-10,3.437641E-10,3.329247E-10,3.251823E-10,3.344732E-10,NMDG60/2,6.469831E+6,NaN
J15,T,-4.800310E-11,1.548487E-12,-2.787277E-11,-6.968191E-11,-1.176850E-10,-7.432738E-11,-1.022001E-10,-9.755469E-11,NMDG60/2,3.287626E+8,9.108020E-12
K15,T,-3.824763E-10,-5.264856E-11,-7.123040E-11,-1.068456E-10,-1.114911E-10,-1.409123E-10,-1.672366E-10,-1.796245E-10,NMDG60/2,8.530411E+8,7.137816E-12
L15,F,-1.347184E-10,-1.858184E-10,-1.749790E-10,-1.982063E-10,-2.260791E-10,-1.997548E-10,-2.338215E-10,-1.997548E-10,NMDG60/2,1.628657E+8,1.832738E-11
M15,T,-1.347184E-10,-7.123040E-11,-6.503646E-11,-6.658495E-11,-8.361830E-11,-8.516679E-11,-7.742435E-11,-9.136074E-11,NMDG60/2,1.662824E+9,9.618506E-12
N15,T,-1.207820E-10,-2.431125E-10,-1.579457E-10,-1.114911E-10,-9.755469E-11,-8.361830E-11,-9.600620E-11,-9.910317E-11,NMDG60/2,1.151835E+9,2.726845E-11
O15,T,-3.716369E-10,-2.090458E-10,-2.152397E-10,-1.951094E-10,-2.864701E-10,-1.982063E-10,-2.601458E-10,-2.462094E-10,NMDG60/2,7.090984E+8,1.431324E-11
P15,F,-4.335764E-11,-2.942125E-11,-5.729402E-11,-8.206981E-11,-1.254274E-10,-1.022001E-10,-1.037486E-10,-1.022001E-10,NMDG60/2,3.083087E+9,NaN
A16,T,-7.154010E-10,-1.192335E-10,-1.827215E-10,-2.771792E-10,-3.793793E-10,-4.196400E-10,-4.614491E-10,-4.707401E-10,NMDG60/2,1.065341E+9,1.892414E-11
B16,T,-8.377315E-10,-8.206981E-11,-1.502032E-10,-2.400155E-10,-3.127944E-10,-3.917672E-10,-4.304794E-10,-4.924189E-10,NMDG60/2,6.324500E+8,1.035976E-11
C16,T,-5.125492E-10,-5.884251E-11,-8.981225E-11,-1.672366E-10,-1.780760E-10,-1.920124E-10,-2.183367E-10,-2.245306E-10,NMDG60/2,1.205969E+9,1.466179E-11
D16,T,-1.176850E-10,-8.826376E-11,-8.981225E-11,-7.897284E-11,-1.022001E-10,-7.742435E-11,-1.052971E-10,-8.981225E-11,NMDG60/2,9.034240E+8,1.590102E-11
E16,T,-1.436996E-9,-9.445771E-11,-2.338215E-10,-3.886702E-10,-5.357765E-10,-6.426221E-10,-7.030131E-10,-8.315376E-10,NMDG60/2,6.873838E+8,1.898514E-11
F16,T,-5.466159E-10,-2.942125E-11,-4.955159E-11,-7.123040E-11,-1.052971E-10,-1.378153E-10,-2.152397E-10,-2.384670E-10,NMDG60/2,7.890255E+8,1.133866E-11
G16,T,-6.503646E-11,-3.716369E-11,-4.026066E-11,-4.026066E-11,-4.955159E-11,-4.490612E-11,-4.026066E-11,-4.180915E-11,NMDG60/2,2.851395E+10,3.960407E-12
H16,T,-9.709014E-10,-3.406671E-11,-9.755469E-11,-1.672366E-10,-2.291761E-10,-2.740822E-10,-3.344732E-10,-3.669914E-10,NMDG60/2,8.251520E+8,4.788947E-12
I16,T,-3.453126E-10,-1.052971E-10,-8.516679E-11,-1.083941E-10,-1.238790E-10,-1.548487E-10,-1.842700E-10,-1.858184E-10,NMDG60/2,4.503027E+8,6.829253E-12
J16,T,4.986128E-10,5.032583E-10,4.784825E-10,4.676431E-10,4.676431E-10,4.722885E-10,4.769340E-10,4.753855E-10,NMDG60/2,6.759690E+6,NaN
K16,T,-1.161365E-10,-3.406671E-11,-4.335764E-11,-5.110007E-11,-4.645461E-11,-5.110007E-11,-4.335764E-11,-4.955159E-11,NMDG60/2,7.649283E+8,3.407325E-12
L16,T,-9.879347E-10,-9.755469E-11,-9.290922E-11,-8.981225E-11,-1.083941E-10,-8.981225E-11,-1.083941E-10,-1.176850E-10,NMDG60/2,3.856644E+8,3.788938E-12
M16,F,-6.813343E-11,-9.600620E-11,-1.192335E-10,-1.052971E-10,-1.083941E-10,-1.114911E-10,-8.981225E-11,-9.290922E-11,NMDG60/2,5.754758E+8,2.097918E-11
N16,T,-2.477579E-10,-3.251823E-11,-3.871218E-11,-5.884251E-11,-6.348796E-11,-7.742435E-11,-1.068456E-10,-1.223305E-10,NMDG60/2,6.932332E+8,9.512398E-12
O16,F,-1.656881E-10,8.052133E-11,2.942125E-11,9.600620E-11,7.587586E-11,8.981225E-11,6.116524E-10,6.766888E-10,NMDG60/2,9.014812E+7,NaN
P16,T,-1.269759E-10,-3.158914E-10,-2.942125E-10,-2.570489E-10,-2.446610E-10,-2.384670E-10,-2.601458E-10,-2.601458E-10,NMDG60/2,2.336013E+8,9.749853E-12
A17,T,-3.035034E-10,-9.910317E-11,-1.022001E-10,-1.424608E-10,-1.486548E-10,-1.842700E-10,-1.982063E-10,-2.322731E-10,NMDG60/2,4.415798E+8,1.008785E-11
B17,T,-1.944900E-9,-2.353700E-10,-8.330860E-10,-1.252726E-9,-1.438545E-9,-1.577908E-9,-1.673914E-9,-1.746693E-9,NMDG60/2,1.482317E+9,1.013448E-11
C17,T,-3.067553E-9,-1.238790E-10,-5.651978E-10,-1.090135E-9,-1.423060E-9,-1.777663E-9,-1.974321E-9,-2.138461E-9,NMDG60/2,2.640272E+10,3.171914E-11
D17,T,-4.397703E-10,-1.455578E-10,-1.130395E-10,-8.206981E-11,-8.981225E-11,-8.826376E-11,-1.052971E-10,-1.362669E-10,NMDG60/2,5.224964E+8,9.188057E-12
E17,T,-1.782309E-9,-1.300729E-10,-4.304794E-10,-6.859798E-10,-9.136074E-10,-1.029744E-9,-1.159817E-9,-1.223305E-9,NMDG60/2,7.964019E+8,1.775835E-11
F17,T,-3.406671E-11,-7.123040E-11,-7.897284E-11,-6.968191E-11,-7.897284E-11,-6.813343E-11,-6.658495E-11,-6.503646E-11,NMDG60/2,1.662685E+8,NaN
G17,T,-4.227370E-10,-5.419705E-11,-6.193948E-11,-8.671527E-11,-1.022001E-10,-1.285244E-10,-1.502032E-10,-1.749790E-10,NMDG60/2,9.150340E+8,4.130312E-12
H17,T,-1.536099E-9,-1.378153E-10,-2.880186E-10,-4.568037E-10,-6.364282E-10,-7.850829E-10,-8.934770E-10,-9.290922E-10,NMDG60/2,3.684211E+9,1.480026E-11
I17,T,-2.647913E-10,-6.968191E-11,-6.503646E-11,-7.277889E-11,-8.516679E-11,-8.981225E-11,-9.290922E-11,-1.068456E-10,NMDG60/2,5.184722E+8,1.486538E-11
J17,T,-1.471063E-9,-6.348796E-11,-1.192335E-10,-1.749790E-10,-2.632428E-10,-3.530550E-10,-4.242854E-10,-4.877734E-10,NMDG60/2,7.751571E+8,1.004024E-11
K17,T,-6.968191E-11,-3.251823E-11,-3.561520E-11,-3.406671E-11,-3.561520E-11,-3.406671E-11,-4.026066E-11,-3.406671E-11,NMDG60/2,1.015438E+9,3.582175E-12
L17,T,-5.806826E-10,-5.729402E-11,-7.587586E-11,-1.223305E-10,-1.548487E-10,-2.214336E-10,-2.214336E-10,-2.601458E-10,NMDG60/2,5.451731E+8,6.110693E-12
M17,F,3.251823E-11,1.238790E-11,-1.083941E-11,-4.645461E-12,-1.393638E-11,-2.477579E-11,-2.942125E-11,-1.083941E-11,NMDG60/2,5.375158E+7,2.061211E-11
N17,T,-1.999097E-9,-9.755469E-11,-4.320279E-10,-7.030131E-10,-9.445771E-10,-1.111814E-9,-1.266662E-9,-1.356475E-9,NMDG60/2,2.431580E+9,1.109651E-11
O17,T,-2.796568E-9,-1.811730E-10,-3.762823E-10,-5.961675E-10,-7.649526E-10,-9.228983E-10,-1.077747E-9,-1.141235E-9,NMDG60/2,6.483443E+8,1.182146E-11
P17,F,8.361830E-11,1.145880E-10,1.347184E-10,1.563972E-10,1.656881E-10,1.966579E-10,2.121427E-10,2.013033E-10,NMDG60/2,2.360227E+9,NaN
A18,T,-4.911801E-9,-3.329247E-10,-2.181818E-9,-3.312214E-9,-3.844893E-9,-4.145300E-9,-4.321827E-9,-4.450352E-9,NMDG60/2,1.552840E+9,2.742816E-11
B18,T,-6.766888E-10,-4.800310E-11,-1.145880E-10,-1.718821E-10,-2.136912E-10,-3.158914E-10,-3.375702E-10,-3.592490E-10,NMDG60/2,1.600606E+9,1.137742E-11
C18,T,-2.078069E-9,-1.068456E-10,-4.722885E-10,-7.804375E-10,-1.043680E-9,-1.248081E-9,-1.362669E-9,-1.480354E-9,NMDG60/2,5.166070E+8,1.467576E-11
D18,T,-1.147429E-9,-6.968191E-11,-1.548487E-10,-2.973095E-10,-3.933157E-10,-4.475127E-10,-5.171947E-10,-6.023614E-10,NMDG60/2,8.210477E+8,1.079029E-11
E18,T,-4.800310E-11,-4.955159E-11,-5.574553E-11,-4.645461E-11,-4.800310E-11,-4.180915E-11,-4.335764E-11,-4.645461E-11,NMDG60/2,1.681604E+9,6.729354E-12
